Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Hour,Traffic Density Score,Congestion_Index,Predicted_Traffic
1900-01-01 19:00:00,27,Friday,30,0,1,30,61,normal,19,107.0,0.21863799283154123,Heavy
1900-01-01 19:15:00,27,Friday,29,3,3,30,65,normal,19,111.5,0.23297491039426524,Heavy
1900-01-01 19:30:00,27,Friday,27,0,1,33,61,normal,19,111.5,0.21863799283154123,Heavy
1900-01-01 19:45:00,27,Friday,41,3,3,40,87,normal,19,148.5,0.3118279569892473,Heavy
1900-01-01 20:00:00,27,Friday,29,3,1,35,68,normal,20,120.0,0.24372759856630824,Heavy
1900-01-01 20:15:00,27,Friday,38,0,1,28,67,normal,20,110.0,0.24014336917562723,Heavy
1900-01-01 20:30:00,27,Friday,29,2,1,27,59,normal,20,99.5,0.2114695340501792,Heavy
1900-01-01 20:45:00,27,Friday,39,4,0,36,79,normal,20,131.0,0.2831541218637993,Heavy
1900-01-01 21:00:00,27,Friday,27,1,5,31,64,normal,21,115.0,0.22939068100358423,Heavy
1900-01-01 21:15:00,27,Friday,42,5,5,26,78,normal,21,119.5,0.27956989247311825,Heavy
1900-01-01 21:30:00,27,Friday,31,1,3,38,73,normal,21,132.5,0.2616487455197133,Heavy
1900-01-01 21:45:00,27,Friday,7,0,0,35,42,normal,21,94.5,0.15053763440860216,Moderate
1900-01-01 22:00:00,27,Friday,13,0,1,40,54,normal,22,115.0,0.1935483870967742,Heavy
1900-01-01 22:15:00,27,Friday,11,2,2,25,40,normal,22,78.5,0.14336917562724014,Moderate
1900-01-01 22:30:00,27,Friday,11,0,0,31,42,normal,22,88.5,0.15053763440860216,Moderate
1900-01-01 22:45:00,27,Friday,6,2,2,23,33,normal,22,68.5,0.11827956989247312,Moderate
1900-01-01 23:00:00,27,Friday,5,2,2,26,35,normal,23,75.0,0.12544802867383512,Moderate
1900-01-01 23:15:00,27,Friday,13,1,2,26,42,normal,23,82.5,0.15053763440860216,Moderate
1900-01-01 23:30:00,27,Friday,13,1,2,39,55,normal,23,115.0,0.1971326164874552,Heavy
1900-01-01 23:45:00,27,Friday,14,2,2,28,46,normal,23,89.0,0.16487455197132617,Moderate
1900-01-01 00:00:00,28,Saturday,5,0,2,39,46,normal,0,106.5,0.16487455197132617,Moderate
1900-01-01 00:15:00,28,Saturday,5,1,1,40,47,normal,0,107.5,0.16845878136200718,Moderate
1900-01-01 00:30:00,28,Saturday,13,2,1,38,54,normal,0,111.0,0.1935483870967742,Heavy
1900-01-01 00:45:00,28,Saturday,9,1,0,29,39,normal,0,82.0,0.13978494623655913,Moderate
1900-01-01 01:00:00,28,Saturday,11,0,1,27,39,normal,1,80.5,0.13978494623655913,Moderate
1900-01-01 01:15:00,28,Saturday,8,0,2,33,43,normal,1,94.5,0.15412186379928317,Moderate
1900-01-01 01:30:00,28,Saturday,9,0,2,40,51,normal,1,113.0,0.1827956989247312,Heavy
1900-01-01 01:45:00,28,Saturday,12,1,0,37,50,normal,1,105.0,0.17921146953405018,Heavy
1900-01-01 02:00:00,28,Saturday,7,2,2,23,34,normal,2,69.5,0.12186379928315412,Moderate
1900-01-01 02:15:00,28,Saturday,14,1,1,29,45,normal,2,89.0,0.16129032258064516,Moderate
1900-01-01 02:30:00,28,Saturday,13,1,2,38,54,normal,2,112.5,0.1935483870967742,Heavy
1900-01-01 02:45:00,28,Saturday,11,2,2,37,52,normal,2,108.5,0.1863799283154122,Heavy
1900-01-01 03:00:00,28,Saturday,10,2,2,26,40,normal,3,80.0,0.14336917562724014,Moderate
1900-01-01 03:15:00,28,Saturday,12,0,2,21,35,normal,3,68.5,0.12544802867383512,Moderate
1900-01-01 03:30:00,28,Saturday,12,2,1,21,36,normal,3,67.5,0.12903225806451613,Moderate
1900-01-01 03:45:00,28,Saturday,6,2,1,38,47,normal,3,104.0,0.16845878136200718,Moderate
1900-01-01 04:00:00,28,Saturday,72,6,1,25,104,normal,4,139.5,0.3727598566308244,Heavy
1900-01-01 04:15:00,28,Saturday,77,5,6,20,108,normal,4,141.5,0.3870967741935484,Heavy
1900-01-01 04:30:00,28,Saturday,89,10,0,16,115,normal,4,134.0,0.4121863799283154,Heavy
1900-01-01 04:45:00,28,Saturday,86,1,6,28,121,normal,4,168.5,0.4336917562724014,Heavy
1900-01-01 05:00:00,28,Saturday,64,1,0,27,92,normal,5,132.0,0.32974910394265233,Heavy
1900-01-01 05:15:00,28,Saturday,55,3,1,27,86,normal,5,126.0,0.30824372759856633,Heavy
1900-01-01 05:30:00,28,Saturday,59,0,6,16,81,low,5,111.0,0.2903225806451613,Heavy
1900-01-01 05:45:00,28,Saturday,135,13,24,6,178,heavy,5,204.5,0.6379928315412187,Heavy
1900-01-01 06:00:00,28,Saturday,138,21,19,10,188,heavy,6,211.5,0.6738351254480287,Heavy
1900-01-01 06:15:00,28,Saturday,80,10,17,13,120,normal,6,151.5,0.43010752688172044,Heavy
1900-01-01 06:30:00,28,Saturday,148,24,14,10,196,heavy,6,213.0,0.7025089605734767,Heavy
1900-01-01 06:45:00,28,Saturday,84,25,21,10,140,normal,6,163.5,0.5017921146953405,Heavy
1900-01-01 07:00:00,28,Saturday,103,19,15,6,143,normal,7,157.5,0.5125448028673835,Heavy
1900-01-01 07:15:00,28,Saturday,119,13,10,9,151,normal,7,168.0,0.5412186379928315,Heavy
1900-01-01 07:30:00,28,Saturday,110,16,21,8,155,normal,7,180.0,0.5555555555555556,Heavy
1900-01-01 07:45:00,28,Saturday,130,18,20,13,181,heavy,7,211.5,0.6487455197132617,Heavy
1900-01-01 08:00:00,28,Saturday,105,27,23,10,165,normal,8,189.5,0.5913978494623656,Heavy
1900-01-01 08:15:00,28,Saturday,103,30,22,12,167,normal,8,192.0,0.5985663082437276,Heavy
1900-01-01 08:30:00,28,Saturday,150,12,16,10,188,heavy,8,213.0,0.6738351254480287,Heavy
1900-01-01 08:45:00,28,Saturday,132,15,17,14,178,heavy,8,208.5,0.6379928315412187,Heavy
1900-01-01 09:00:00,28,Saturday,47,6,15,9,77,low,9,102.5,0.27598566308243727,Heavy
1900-01-01 09:15:00,28,Saturday,71,10,6,10,97,low,9,113.0,0.34767025089605735,Heavy
1900-01-01 09:30:00,28,Saturday,49,10,12,8,79,low,9,98.0,0.2831541218637993,Heavy
1900-01-01 09:45:00,28,Saturday,43,6,21,5,75,normal,9,100.5,0.26881720430107525,Heavy
1900-01-01 10:00:00,28,Saturday,74,15,29,15,133,high,10,177.0,0.4767025089605735,Heavy
1900-01-01 10:15:00,28,Saturday,30,6,26,18,80,normal,10,130.0,0.2867383512544803,Heavy
1900-01-01 10:30:00,28,Saturday,38,15,17,15,85,normal,10,117.0,0.3046594982078853,Heavy
1900-01-01 10:45:00,28,Saturday,59,2,8,25,94,normal,10,138.5,0.33691756272401435,Heavy
1900-01-01 11:00:00,28,Saturday,51,8,5,25,89,normal,11,127.5,0.31899641577060933,Heavy
1900-01-01 11:15:00,28,Saturday,26,9,11,29,75,normal,11,125.0,0.26881720430107525,Heavy
1900-01-01 11:30:00,28,Saturday,55,7,8,33,103,normal,11,157.0,0.36917562724014336,Heavy
1900-01-01 11:45:00,28,Saturday,43,4,0,32,79,normal,11,125.0,0.2831541218637993,Heavy
1900-01-01 12:00:00,28,Saturday,64,1,7,35,107,normal,12,166.0,0.3835125448028674,Heavy
1900-01-01 12:15:00,28,Saturday,63,8,13,27,111,normal,12,160.5,0.3978494623655914,Heavy
1900-01-01 12:30:00,28,Saturday,42,8,3,26,79,normal,12,117.0,0.2831541218637993,Heavy
1900-01-01 12:45:00,28,Saturday,30,7,10,32,79,normal,12,133.5,0.2831541218637993,Heavy
1900-01-01 13:00:00,28,Saturday,13,20,1,20,54,normal,13,75.0,0.1935483870967742,Heavy
1900-01-01 13:15:00,28,Saturday,59,19,16,23,117,normal,13,158.0,0.41935483870967744,Heavy
1900-01-01 13:30:00,28,Saturday,57,14,21,19,111,normal,13,153.5,0.3978494623655914,Heavy
1900-01-01 13:45:00,28,Saturday,74,11,23,19,127,normal,13,173.0,0.4551971326164875,Heavy
1900-01-01 14:00:00,28,Saturday,33,3,27,23,86,normal,14,146.0,0.30824372759856633,Heavy
1900-01-01 14:15:00,28,Saturday,7,6,12,20,45,normal,14,84.0,0.16129032258064516,Moderate
1900-01-01 14:30:00,28,Saturday,38,7,1,13,59,low,14,76.0,0.2114695340501792,Heavy
1900-01-01 14:45:00,28,Saturday,6,9,10,27,52,normal,14,98.0,0.1863799283154122,Heavy
1900-01-01 15:00:00,28,Saturday,54,6,18,23,101,normal,15,150.5,0.36200716845878134,Heavy
1900-01-01 15:15:00,28,Saturday,45,16,28,18,107,normal,15,154.0,0.3835125448028674,Heavy
1900-01-01 15:30:00,28,Saturday,44,3,0,23,70,normal,15,103.0,0.25089605734767023,Heavy
1900-01-01 15:45:00,28,Saturday,144,21,10,19,194,heavy,15,222.0,0.6953405017921147,Heavy
1900-01-01 16:00:00,28,Saturday,144,24,26,14,208,heavy,16,243.0,0.7455197132616488,Heavy
1900-01-01 16:15:00,28,Saturday,112,26,38,12,188,heavy,16,231.0,0.6738351254480287,Heavy
1900-01-01 16:30:00,28,Saturday,106,9,31,11,157,high,16,200.0,0.5627240143369175,Heavy
1900-01-01 16:45:00,28,Saturday,149,27,33,16,225,heavy,16,268.5,0.8064516129032258,Heavy
1900-01-01 17:00:00,28,Saturday,120,30,17,19,186,heavy,17,216.5,0.6666666666666666,Heavy
1900-01-01 17:15:00,28,Saturday,133,15,10,10,168,heavy,17,185.5,0.6021505376344086,Heavy
1900-01-01 17:30:00,28,Saturday,108,14,38,19,179,heavy,17,238.5,0.6415770609318996,Heavy
1900-01-01 17:45:00,28,Saturday,141,24,11,19,195,heavy,17,222.5,0.6989247311827957,Heavy
1900-01-01 18:00:00,28,Saturday,127,15,21,17,180,heavy,18,219.0,0.6451612903225806,Heavy
1900-01-01 18:15:00,28,Saturday,134,20,38,20,212,heavy,18,270.0,0.7598566308243727,Heavy
1900-01-01 18:30:00,28,Saturday,95,16,15,24,150,normal,18,193.0,0.5376344086021505,Heavy
1900-01-01 18:45:00,28,Saturday,71,4,14,30,119,normal,18,176.0,0.4265232974910394,Heavy
1900-01-01 19:00:00,28,Saturday,70,7,7,10,94,low,19,112.5,0.33691756272401435,Heavy
1900-01-01 19:15:00,28,Saturday,55,13,10,33,111,normal,19,164.0,0.3978494623655914,Heavy
1900-01-01 19:30:00,28,Saturday,74,19,12,35,140,high,19,195.0,0.5017921146953405,Heavy
1900-01-01 19:45:00,28,Saturday,57,4,15,29,105,normal,19,161.5,0.3763440860215054,Heavy
1900-01-01 20:00:00,28,Saturday,59,11,5,21,96,normal,20,127.0,0.34408602150537637,Heavy
1900-01-01 20:15:00,28,Saturday,85,8,14,15,122,normal,20,154.5,0.43727598566308246,Heavy
1900-01-01 20:30:00,28,Saturday,74,20,17,24,135,normal,20,178.0,0.4838709677419355,Heavy
1900-01-01 20:45:00,28,Saturday,88,19,7,27,141,normal,20,179.0,0.5053763440860215,Heavy
1900-01-01 21:00:00,28,Saturday,64,18,13,17,112,normal,21,141.5,0.4014336917562724,Heavy
1900-01-01 21:15:00,28,Saturday,80,18,14,11,123,normal,21,144.5,0.44086021505376344,Heavy
1900-01-01 21:30:00,28,Saturday,108,7,11,25,151,normal,21,196.0,0.5412186379928315,Heavy
1900-01-01 21:45:00,28,Saturday,14,1,0,28,43,normal,21,84.5,0.15412186379928317,Moderate
1900-01-01 22:00:00,28,Saturday,7,1,1,33,42,normal,22,92.0,0.15053763440860216,Moderate
1900-01-01 22:15:00,28,Saturday,5,1,2,31,39,normal,22,87.0,0.13978494623655913,Moderate
1900-01-01 22:30:00,28,Saturday,11,2,0,36,49,normal,22,102.0,0.17562724014336917,Moderate
1900-01-01 22:45:00,28,Saturday,14,2,1,40,57,normal,22,117.0,0.20430107526881722,Heavy
1900-01-01 23:00:00,28,Saturday,6,0,1,21,28,normal,23,60.5,0.1003584229390681,Moderate
1900-01-01 23:15:00,28,Saturday,7,0,2,36,45,normal,23,101.0,0.16129032258064516,Moderate
1900-01-01 23:30:00,28,Saturday,12,2,1,20,35,normal,23,65.0,0.12544802867383512,Moderate
1900-01-01 23:45:00,28,Saturday,8,2,2,39,51,normal,23,110.5,0.1827956989247312,Heavy
1900-01-01 00:00:00,29,Sunday,5,1,0,35,41,normal,0,93.0,0.14695340501792115,Moderate
1900-01-01 00:15:00,29,Sunday,5,2,1,21,29,normal,0,60.5,0.1039426523297491,Moderate
1900-01-01 00:30:00,29,Sunday,10,0,2,33,45,normal,0,96.5,0.16129032258064516,Moderate
1900-01-01 00:45:00,29,Sunday,12,0,0,35,47,normal,0,99.5,0.16845878136200718,Moderate
1900-01-01 01:00:00,29,Sunday,11,0,2,37,50,normal,1,107.5,0.17921146953405018,Heavy
1900-01-01 01:15:00,29,Sunday,6,0,0,29,35,normal,1,78.5,0.12544802867383512,Moderate
1900-01-01 01:30:00,29,Sunday,15,2,1,38,56,normal,1,113.0,0.2007168458781362,Heavy
1900-01-01 01:45:00,29,Sunday,13,1,2,20,36,normal,1,67.5,0.12903225806451613,Moderate
1900-01-01 02:00:00,29,Sunday,11,2,2,39,54,normal,2,113.5,0.1935483870967742,Heavy
1900-01-01 02:15:00,29,Sunday,6,1,0,39,46,normal,2,104.0,0.16487455197132617,Moderate
1900-01-01 02:30:00,29,Sunday,6,0,1,28,35,normal,2,78.0,0.12544802867383512,Moderate
1900-01-01 02:45:00,29,Sunday,15,2,1,37,55,normal,2,110.5,0.1971326164874552,Heavy
1900-01-01 03:00:00,29,Sunday,11,2,2,24,39,normal,3,76.0,0.13978494623655913,Moderate
1900-01-01 03:15:00,29,Sunday,5,0,0,21,26,normal,3,57.5,0.0931899641577061,Moderate
1900-01-01 03:30:00,29,Sunday,8,0,0,20,28,normal,3,58.0,0.1003584229390681,Moderate
1900-01-01 03:45:00,29,Sunday,8,1,2,29,40,normal,3,85.0,0.14336917562724014,Moderate
1900-01-01 04:00:00,29,Sunday,54,8,7,16,85,low,4,112.0,0.3046594982078853,Heavy
1900-01-01 04:15:00,29,Sunday,64,0,1,25,90,normal,4,128.5,0.3225806451612903,Heavy
1900-01-01 04:30:00,29,Sunday,55,2,6,24,87,normal,4,128.0,0.3118279569892473,Heavy
1900-01-01 04:45:00,29,Sunday,86,4,5,20,115,normal,4,148.0,0.4121863799283154,Heavy
1900-01-01 05:00:00,29,Sunday,51,10,3,28,92,normal,5,132.0,0.32974910394265233,Heavy
1900-01-01 05:15:00,29,Sunday,81,8,5,12,106,low,5,125.0,0.37992831541218636,Heavy
1900-01-01 05:30:00,29,Sunday,73,1,3,23,100,normal,5,137.0,0.35842293906810035,Heavy
1900-01-01 05:45:00,29,Sunday,104,29,19,13,165,normal,5,189.0,0.5913978494623656,Heavy
1900-01-01 06:00:00,29,Sunday,122,17,21,9,169,heavy,6,195.0,0.6057347670250897,Heavy
1900-01-01 06:15:00,29,Sunday,94,21,15,7,137,normal,6,152.0,0.4910394265232975,Heavy
1900-01-01 06:30:00,29,Sunday,141,30,22,11,204,heavy,6,227.5,0.7311827956989247,Heavy
1900-01-01 06:45:00,29,Sunday,93,12,25,7,137,normal,6,166.5,0.4910394265232975,Heavy
1900-01-01 07:00:00,29,Sunday,123,29,13,7,172,heavy,7,181.0,0.6164874551971327,Heavy
1900-01-01 07:15:00,29,Sunday,131,27,19,15,192,heavy,7,220.0,0.6881720430107527,Heavy
1900-01-01 07:30:00,29,Sunday,138,25,20,14,197,heavy,7,225.5,0.7060931899641577,Heavy
1900-01-01 07:45:00,29,Sunday,148,20,14,11,193,heavy,7,213.5,0.6917562724014337,Heavy
1900-01-01 08:00:00,29,Sunday,93,12,14,13,132,normal,8,159.5,0.4731182795698925,Heavy
1900-01-01 08:15:00,29,Sunday,125,22,12,12,171,heavy,8,190.0,0.6129032258064516,Heavy
1900-01-01 08:30:00,29,Sunday,109,26,16,9,160,normal,8,176.5,0.5734767025089605,Heavy
1900-01-01 08:45:00,29,Sunday,99,25,15,12,151,normal,8,171.5,0.5412186379928315,Heavy
1900-01-01 09:00:00,29,Sunday,78,6,29,14,127,high,9,174.0,0.4551971326164875,Heavy
1900-01-01 09:15:00,29,Sunday,63,6,21,9,99,normal,9,130.5,0.3548387096774194,Heavy
1900-01-01 09:30:00,29,Sunday,36,11,25,8,80,normal,9,111.5,0.2867383512544803,Heavy
1900-01-01 09:45:00,29,Sunday,69,5,23,16,113,normal,9,157.5,0.4050179211469534,Heavy
1900-01-01 10:00:00,29,Sunday,67,13,15,17,112,normal,10,146.0,0.4014336917562724,Heavy
1900-01-01 10:15:00,29,Sunday,34,12,28,11,85,normal,10,123.5,0.3046594982078853,Heavy
1900-01-01 10:30:00,29,Sunday,71,6,12,19,108,normal,10,145.5,0.3870967741935484,Heavy
1900-01-01 10:45:00,29,Sunday,22,9,0,31,62,normal,10,104.0,0.2222222222222222,Heavy
1900-01-01 11:00:00,29,Sunday,54,4,10,35,103,normal,11,163.5,0.36917562724014336,Heavy
1900-01-01 11:15:00,29,Sunday,27,8,13,35,83,normal,11,144.5,0.2974910394265233,Heavy
1900-01-01 11:30:00,29,Sunday,36,2,7,27,72,normal,11,118.5,0.25806451612903225,Heavy
1900-01-01 11:45:00,29,Sunday,29,9,13,28,79,normal,11,129.5,0.2831541218637993,Heavy
1900-01-01 12:00:00,29,Sunday,65,3,12,25,105,normal,12,153.0,0.3763440860215054,Heavy
1900-01-01 12:15:00,29,Sunday,66,5,7,35,113,high,12,170.0,0.4050179211469534,Heavy
1900-01-01 12:30:00,29,Sunday,23,4,5,30,62,normal,12,110.0,0.2222222222222222,Heavy
1900-01-01 12:45:00,29,Sunday,42,10,2,25,79,normal,12,113.5,0.2831541218637993,Heavy
1900-01-01 13:00:00,29,Sunday,55,5,33,20,113,high,13,173.5,0.4050179211469534,Heavy
1900-01-01 13:15:00,29,Sunday,18,5,15,21,59,normal,13,103.0,0.2114695340501792,Heavy
1900-01-01 13:30:00,29,Sunday,22,13,17,22,74,normal,13,117.5,0.26523297491039427,Heavy
1900-01-01 13:45:00,29,Sunday,59,18,18,23,118,normal,13,161.5,0.4229390681003584,Heavy
1900-01-01 14:00:00,29,Sunday,63,16,3,13,95,low,14,109.5,0.34050179211469533,Heavy
1900-01-01 14:15:00,29,Sunday,66,3,25,12,106,normal,14,147.5,0.37992831541218636,Heavy
1900-01-01 14:30:00,29,Sunday,75,4,3,15,97,low,14,120.5,0.34767025089605735,Heavy
1900-01-01 14:45:00,29,Sunday,92,7,35,25,159,high,14,228.0,0.5698924731182796,Heavy
1900-01-01 15:00:00,29,Sunday,40,14,16,28,98,normal,15,149.0,0.35125448028673834,Heavy
1900-01-01 15:15:00,29,Sunday,39,2,8,19,68,normal,15,103.5,0.24372759856630824,Heavy
1900-01-01 15:30:00,29,Sunday,43,11,16,20,90,normal,15,130.5,0.3225806451612903,Heavy
1900-01-01 15:45:00,29,Sunday,128,26,25,12,191,heavy,15,221.0,0.6845878136200717,Heavy
1900-01-01 16:00:00,29,Sunday,150,24,30,12,216,heavy,16,252.0,0.7741935483870968,Heavy
1900-01-01 16:15:00,29,Sunday,108,6,37,18,169,heavy,16,230.0,0.6057347670250897,Heavy
1900-01-01 16:30:00,29,Sunday,111,17,40,18,186,heavy,16,244.5,0.6666666666666666,Heavy
1900-01-01 16:45:00,29,Sunday,112,24,39,16,191,heavy,16,242.0,0.6845878136200717,Heavy
1900-01-01 17:00:00,29,Sunday,140,10,38,18,206,heavy,17,266.0,0.7383512544802867,Heavy
1900-01-01 17:15:00,29,Sunday,144,13,15,14,186,heavy,17,215.5,0.6666666666666666,Heavy
1900-01-01 17:30:00,29,Sunday,127,17,24,17,185,heavy,17,226.0,0.6630824372759857,Heavy
1900-01-01 17:45:00,29,Sunday,100,8,13,11,132,normal,17,157.5,0.4731182795698925,Heavy
1900-01-01 18:00:00,29,Sunday,138,9,16,20,183,heavy,18,224.5,0.6559139784946236,Heavy
1900-01-01 18:15:00,29,Sunday,108,10,21,16,155,normal,18,195.0,0.5555555555555556,Heavy
1900-01-01 18:30:00,29,Sunday,82,8,19,12,121,normal,18,154.0,0.4336917562724014,Heavy
1900-01-01 18:45:00,29,Sunday,107,19,6,17,149,normal,18,171.0,0.5340501792114696,Heavy
1900-01-01 19:00:00,29,Sunday,73,1,10,32,116,high,19,173.5,0.4157706093189964,Heavy
1900-01-01 19:15:00,29,Sunday,54,4,13,34,105,normal,19,167.0,0.3763440860215054,Heavy
1900-01-01 19:30:00,29,Sunday,68,10,20,13,111,normal,19,145.5,0.3978494623655914,Heavy
1900-01-01 19:45:00,29,Sunday,70,9,13,25,117,normal,19,163.0,0.41935483870967744,Heavy
1900-01-01 20:00:00,29,Sunday,58,20,17,16,111,normal,20,142.0,0.3978494623655914,Heavy
1900-01-01 20:15:00,29,Sunday,99,12,13,16,140,normal,20,171.0,0.5017921146953405,Heavy
1900-01-01 20:30:00,29,Sunday,100,14,16,28,158,normal,20,209.0,0.5663082437275986,Heavy
1900-01-01 20:45:00,29,Sunday,68,14,16,20,118,normal,20,157.0,0.4229390681003584,Heavy
1900-01-01 21:00:00,29,Sunday,106,11,17,27,161,normal,21,213.0,0.5770609318996416,Heavy
1900-01-01 21:15:00,29,Sunday,83,13,9,34,139,high,21,192.5,0.4982078853046595,Heavy
1900-01-01 21:30:00,29,Sunday,66,14,8,24,112,normal,21,149.0,0.4014336917562724,Heavy
1900-01-01 21:45:00,29,Sunday,6,1,2,29,38,normal,21,83.0,0.13620071684587814,Moderate
1900-01-01 22:00:00,29,Sunday,11,0,0,27,38,normal,22,78.5,0.13620071684587814,Moderate
1900-01-01 22:15:00,29,Sunday,11,2,1,29,43,normal,22,86.5,0.15412186379928317,Moderate
1900-01-01 22:30:00,29,Sunday,8,2,1,28,39,normal,22,81.0,0.13978494623655913,Moderate
1900-01-01 22:45:00,29,Sunday,13,2,1,23,39,normal,22,73.5,0.13978494623655913,Moderate
1900-01-01 23:00:00,29,Sunday,7,1,1,20,29,normal,23,59.5,0.1039426523297491,Moderate
1900-01-01 23:15:00,29,Sunday,7,2,1,35,45,normal,23,97.5,0.16129032258064516,Moderate
1900-01-01 23:30:00,29,Sunday,5,2,0,25,32,normal,23,68.5,0.11469534050179211,Moderate
1900-01-01 23:45:00,29,Sunday,10,2,0,40,52,normal,23,111.0,0.1863799283154122,Heavy
1900-01-01 00:00:00,30,Monday,14,2,0,33,49,normal,0,97.5,0.17562724014336917,Moderate
1900-01-01 00:15:00,30,Monday,12,1,0,38,51,normal,0,107.5,0.1827956989247312,Heavy
1900-01-01 00:30:00,30,Monday,7,1,0,27,35,normal,0,75.0,0.12544802867383512,Moderate
1900-01-01 00:45:00,30,Monday,15,0,1,28,44,normal,0,87.0,0.15770609318996415,Moderate
1900-01-01 01:00:00,30,Monday,12,2,1,31,46,normal,1,92.5,0.16487455197132617,Moderate
1900-01-01 01:15:00,30,Monday,15,0,2,21,38,normal,1,71.5,0.13620071684587814,Moderate
1900-01-01 01:30:00,30,Monday,12,1,0,36,49,normal,1,102.5,0.17562724014336917,Moderate
1900-01-01 01:45:00,30,Monday,9,1,1,26,37,normal,1,76.5,0.13261648745519714,Moderate
1900-01-01 02:00:00,30,Monday,7,2,1,39,49,normal,2,107.5,0.17562724014336917,Moderate
1900-01-01 02:15:00,30,Monday,13,2,0,40,55,normal,2,114.0,0.1971326164874552,Heavy
1900-01-01 02:30:00,30,Monday,14,1,1,27,43,normal,2,84.0,0.15412186379928317,Moderate
1900-01-01 02:45:00,30,Monday,9,0,2,24,35,normal,2,73.0,0.12544802867383512,Moderate
1900-01-01 03:00:00,30,Monday,13,0,0,38,51,normal,3,108.0,0.1827956989247312,Heavy
1900-01-01 03:15:00,30,Monday,15,2,0,32,49,normal,3,96.0,0.17562724014336917,Moderate
1900-01-01 03:30:00,30,Monday,6,0,2,24,32,normal,3,70.0,0.11469534050179211,Moderate
1900-01-01 03:45:00,30,Monday,7,0,2,31,40,normal,3,88.5,0.14336917562724014,Moderate
1900-01-01 04:00:00,30,Monday,84,8,2,12,106,low,4,122.0,0.37992831541218636,Heavy
1900-01-01 04:15:00,30,Monday,71,0,4,23,98,normal,4,136.5,0.35125448028673834,Heavy
1900-01-01 04:30:00,30,Monday,80,8,4,21,113,normal,4,144.5,0.4050179211469534,Heavy
1900-01-01 04:45:00,30,Monday,77,10,7,27,121,normal,4,163.5,0.4336917562724014,Heavy
1900-01-01 05:00:00,30,Monday,86,9,1,29,125,normal,5,165.0,0.44802867383512546,Heavy
1900-01-01 05:15:00,30,Monday,71,0,5,18,94,low,5,126.0,0.33691756272401435,Heavy
1900-01-01 05:30:00,30,Monday,78,6,2,11,97,low,5,112.5,0.34767025089605735,Heavy
1900-01-01 05:45:00,30,Monday,82,22,10,9,123,normal,5,135.5,0.44086021505376344,Heavy
1900-01-01 06:00:00,30,Monday,114,14,16,13,157,normal,6,185.5,0.5627240143369175,Heavy
1900-01-01 06:15:00,30,Monday,115,22,23,13,173,heavy,6,204.5,0.6200716845878136,Heavy
1900-01-01 06:30:00,30,Monday,81,18,12,11,122,normal,6,141.5,0.43727598566308246,Heavy
1900-01-01 06:45:00,30,Monday,145,10,23,13,191,heavy,6,228.5,0.6845878136200717,Heavy
1900-01-01 07:00:00,30,Monday,84,21,14,13,132,normal,7,155.0,0.4731182795698925,Heavy
1900-01-01 07:15:00,30,Monday,109,27,13,14,163,normal,7,183.5,0.5842293906810035,Heavy
1900-01-01 07:30:00,30,Monday,103,23,10,9,145,normal,7,157.0,0.5197132616487455,Heavy
1900-01-01 07:45:00,30,Monday,131,27,20,9,187,heavy,7,207.0,0.6702508960573477,Heavy
1900-01-01 08:00:00,30,Monday,113,29,12,15,169,heavy,8,189.0,0.6057347670250897,Heavy
1900-01-01 08:15:00,30,Monday,127,18,20,7,172,heavy,8,193.5,0.6164874551971327,Heavy
1900-01-01 08:30:00,30,Monday,125,24,17,8,174,heavy,8,191.0,0.6236559139784946,Heavy
1900-01-01 08:45:00,30,Monday,88,28,25,8,149,normal,8,172.0,0.5340501792114696,Heavy
1900-01-01 09:00:00,30,Monday,54,8,10,15,87,low,9,115.5,0.3118279569892473,Heavy
1900-01-01 09:15:00,30,Monday,78,15,19,14,126,normal,9,158.5,0.45161290322580644,Heavy
1900-01-01 09:30:00,30,Monday,39,11,16,16,82,normal,9,116.5,0.2939068100358423,Heavy
1900-01-01 09:45:00,30,Monday,56,9,26,20,111,normal,9,162.5,0.3978494623655914,Heavy
1900-01-01 10:00:00,30,Monday,32,10,19,18,79,normal,10,120.0,0.2831541218637993,Heavy
1900-01-01 10:15:00,30,Monday,70,5,18,7,100,normal,10,126.0,0.35842293906810035,Heavy
1900-01-01 10:30:00,30,Monday,55,10,30,15,110,normal,10,157.5,0.3942652329749104,Heavy
1900-01-01 10:45:00,30,Monday,66,5,6,26,103,normal,10,145.5,0.36917562724014336,Heavy
1900-01-01 11:00:00,30,Monday,26,6,1,30,63,normal,11,106.0,0.22580645161290322,Heavy
1900-01-01 11:15:00,30,Monday,50,1,13,29,93,normal,11,149.0,0.3333333333333333,Heavy
